Id,TypeOfComputationUsed,GraphicalModelName,Iteration,MinAndMaxProbabilityofQueryequalsTrue,MaxAndMaxProbabilityofQueryequalsTrue,IntervalLength,NumberOfExtremePoints,AllExplored,Time,Total Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5
205,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.117,1.076,0,0,0,0,0
206,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.128,1.2040000000000002,0,0,0,0,0
207,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.129,1.3330000000000002,0,0,0,0,0
208,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.075,1.4080000000000001,0,0,0,0,0
209,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
210,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
211,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.025,0.045,0,0,0,0,0
212,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.03,0.075,0,0,0,0,0
213,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.04,0.11499999999999999,0,0,0,0,0
214,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.05,0.16499999999999998,0,0,0,0,0
215,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.054,0.21899999999999997,0,0,0,0,0
216,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.061,0.27999999999999997,0,0,0,0,0
217,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.068,0.348,0,0,0,0,0
218,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.073,0.421,0,0,0,0,0
219,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.081,0.502,0,0,0,0,0
220,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.091,0.593,0,0,0,0,0
221,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.1,0.693,0,0,0,0,0
222,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.113,0.8059999999999999,0,0,0,0,0
223,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.108,0.9139999999999999,0,0,0,0,0
224,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.117,1.031,0,0,0,0,0
225,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.129,1.16,0,0,0,0,0
226,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.139,1.299,0,0,0,0,0
227,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.072,1.371,0,0,0,0,0
228,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
229,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
230,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.022,0.041999999999999996,0,0,0,0,0
231,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.036,0.07799999999999999,0,0,0,0,0
232,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.039,0.11699999999999999,0,0,0,0,0
233,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.047,0.16399999999999998,0,0,0,0,0
234,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.057,0.22099999999999997,0,0,0,0,0
235,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.064,0.285,0,0,0,0,0
236,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.067,0.352,0,0,0,0,0
237,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.074,0.426,0,0,0,0,0
238,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.084,0.51,0,0,0,0,0
239,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.085,0.595,0,0,0,0,0
240,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.096,0.691,0,0,0,0,0
241,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.102,0.7929999999999999,0,0,0,0,0
242,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.107,0.8999999999999999,0,0,0,0,0
243,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.127,1.027,0,0,0,0,0
244,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.124,1.1509999999999998,0,0,0,0,0
245,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.136,1.287,0,0,0,0,0
246,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.073,1.3599999999999999,0,0,0,0,0
247,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.01,0.01,0,0,0,0,0
248,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.014,0.024,0,0,0,0,0
249,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.023,0.047,0,0,0,0,0
250,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.032,0.079,0,0,0,0,0
251,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.039,0.118,0,0,0,0,0
252,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.054,0.172,0,0,0,0,0
253,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.057,0.22899999999999998,0,0,0,0,0
254,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.073,0.302,0,0,0,0,0
255,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.073,0.375,0,0,0,0,0
256,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.073,0.448,0,0,0,0,0
257,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.084,0.532,0,0,0,0,0
258,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.092,0.624,0,0,0,0,0
259,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.099,0.723,0,0,0,0,0
260,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.101,0.824,0,0,0,0,0
261,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.107,0.9309999999999999,0,0,0,0,0
262,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.123,1.0539999999999998,0,0,0,0,0
263,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.128,1.182,0,0,0,0,0
264,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.133,1.315,0,0,0,0,0
265,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.07,1.385,0,0,0,0,0
266,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
267,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.014,0.021,0,0,0,0,0
268,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.025,0.046,0,0,0,0,0
269,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.035,0.081,0,0,0,0,0
270,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.042,0.123,0,0,0,0,0
271,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.046,0.16899999999999998,0,0,0,0,0
272,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.053,0.22199999999999998,0,0,0,0,0
273,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.065,0.287,0,0,0,0,0
274,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.068,0.355,0,0,0,0,0
275,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.074,0.429,0,0,0,0,0
276,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.078,0.507,0,0,0,0,0
277,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.086,0.593,0,0,0,0,0
278,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.688,0,0,0,0,0
279,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.101,0.7889999999999999,0,0,0,0,0
280,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.113,0.9019999999999999,0,0,0,0,0
281,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.117,1.019,0,0,0,0,0
282,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.124,1.1429999999999998,0,0,0,0,0
283,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.138,1.2809999999999997,0,0,0,0,0
284,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.069,1.3499999999999996,0,0,0,0,0
285,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
286,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.017,0.024,0,0,0,0,0
287,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.023,0.047,0,0,0,0,0
288,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.033,0.08,0,0,0,0,0
289,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.039,0.119,0,0,0,0,0
290,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.049,0.16799999999999998,0,0,0,0,0
291,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.054,0.22199999999999998,0,0,0,0,0
292,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.061,0.283,0,0,0,0,0
293,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.064,0.347,0,0,0,0,0
294,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.076,0.423,0,0,0,0,0
295,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.084,0.507,0,0,0,0,0
296,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.091,0.598,0,0,0,0,0
297,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.096,0.694,0,0,0,0,0
298,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.107,0.8009999999999999,0,0,0,0,0
299,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.109,0.9099999999999999,0,0,0,0,0
300,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.121,1.031,0,0,0,0,0
301,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.13,1.161,0,0,0,0,0
302,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.141,1.302,0,0,0,0,0
303,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.075,1.377,0,0,0,0,0
304,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
305,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
306,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.026,0.046,0,0,0,0,0
307,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.029,0.075,0,0,0,0,0
308,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.04,0.11499999999999999,0,0,0,0,0
309,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.047,0.16199999999999998,0,0,0,0,0
310,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.054,0.21599999999999997,0,0,0,0,0
311,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.062,0.27799999999999997,0,0,0,0,0
312,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.068,0.346,0,0,0,0,0
313,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.07,0.416,0,0,0,0,0
314,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.077,0.493,0,0,0,0,0
315,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.088,0.581,0,0,0,0,0
316,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.094,0.6749999999999999,0,0,0,0,0
317,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.096,0.7709999999999999,0,0,0,0,0
318,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.105,0.8759999999999999,0,0,0,0,0
319,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.119,0.9949999999999999,0,0,0,0,0
320,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.134,1.129,0,0,0,0,0
321,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.138,1.267,0,0,0,0,0
322,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.072,1.339,0,0,0,0,0
323,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
324,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
325,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.023,0.043,0,0,0,0,0
326,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.031,0.074,0,0,0,0,0
327,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.04,0.11399999999999999,0,0,0,0,0
328,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.049,0.16299999999999998,0,0,0,0,0
329,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.056,0.21899999999999997,0,0,0,0,0
330,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.06,0.27899999999999997,0,0,0,0,0
331,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.065,0.344,0,0,0,0,0
332,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.075,0.419,0,0,0,0,0
333,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.08,0.499,0,0,0,0,0
334,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.089,0.588,0,0,0,0,0
335,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.108,0.696,0,0,0,0,0
336,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.098,0.7939999999999999,0,0,0,0,0
337,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.106,0.8999999999999999,0,0,0,0,0
338,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.12,1.02,0,0,0,0,0
339,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.133,1.153,0,0,0,0,0
340,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.137,1.29,0,0,0,0,0
341,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.073,1.363,0,0,0,0,0
342,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
343,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
344,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.024,0.044,0,0,0,0,0
345,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.029,0.073,0,0,0,0,0
346,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.04,0.11299999999999999,0,0,0,0,0
347,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.047,0.15999999999999998,0,0,0,0,0
348,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.053,0.21299999999999997,0,0,0,0,0
349,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.061,0.27399999999999997,0,0,0,0,0
350,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.067,0.34099999999999997,0,0,0,0,0
351,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.072,0.413,0,0,0,0,0
352,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.079,0.492,0,0,0,0,0
353,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.094,0.586,0,0,0,0,0
354,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.1,0.6859999999999999,0,0,0,0,0
355,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.099,0.7849999999999999,0,0,0,0,0
356,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.107,0.8919999999999999,0,0,0,0,0
357,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.122,1.0139999999999998,0,0,0,0,0
358,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.127,1.1409999999999998,0,0,0,0,0
359,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.137,1.2779999999999998,0,0,0,0,0
360,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.071,1.3489999999999998,0,0,0,0,0
361,S-BP,lineModel20Incremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.006,0.006,0,0,0,0,0
362,S-BP,lineModel20Incremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.019,0,0,0,0,0
363,S-BP,lineModel20Incremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.025,0.044,0,0,0,0,0
364,S-BP,lineModel20Incremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.034,0.078,0,0,0,0,0
365,S-BP,lineModel20Incremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.038,0.11599999999999999,0,0,0,0,0
366,S-BP,lineModel20Incremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.048,0.16399999999999998,0,0,0,0,0
367,S-BP,lineModel20Incremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.056,0.21999999999999997,0,0,0,0,0
368,S-BP,lineModel20Incremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.064,0.284,0,0,0,0,0
369,S-BP,lineModel20Incremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.069,0.353,0,0,0,0,0
370,S-BP,lineModel20Incremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.074,0.427,0,0,0,0,0
371,S-BP,lineModel20Incremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.09,0.517,0,0,0,0,0
372,S-BP,lineModel20Incremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.097,0.614,0,0,0,0,0
373,S-BP,lineModel20Incremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.11,0.724,0,0,0,0,0
374,S-BP,lineModel20Incremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.11,0.834,0,0,0,0,0
375,S-BP,lineModel20Incremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.115,0.949,0,0,0,0,0
376,S-BP,lineModel20Incremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.133,1.0819999999999999,0,0,0,0,0
377,S-BP,lineModel20Incremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.138,1.2199999999999998,0,0,0,0,0
378,S-BP,lineModel20Incremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.157,1.3769999999999998,0,0,0,0,0
379,S-BP,lineModel20Incremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.08,1.4569999999999999,0,0,0,0,0
380,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.008,0.008,0,0,0,0,0
381,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.015,0.023,0,0,0,0,0
382,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.026,0.049,0,0,0,0,0
383,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.032,0.081,0,0,0,0,0
384,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.039,0.12,0,0,0,0,0
385,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.05,0.16999999999999998,0,0,0,0,0
386,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.057,0.22699999999999998,0,0,0,0,0
387,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.06,0.287,0,0,0,0,0
388,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.069,0.356,0,0,0,0,0
389,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.073,0.429,0,0,0,0,0
390,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.079,0.508,0,0,0,0,0
391,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.088,0.596,0,0,0,0,0
392,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.1,0.696,0,0,0,0,0
393,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.104,0.7999999999999999,0,0,0,0,0
394,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.11,0.9099999999999999,0,0,0,0,0
395,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.128,1.0379999999999998,0,0,0,0,0
396,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.127,1.1649999999999998,0,0,0,0,0
397,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.135,1.2999999999999998,0,0,0,0,0
398,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.068,1.3679999999999999,0,0,0,0,0
399,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
400,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
401,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.023,0.043,0,0,0,0,0
402,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.03,0.073,0,0,0,0,0
403,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.041,0.11399999999999999,0,0,0,0,0
404,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.047,0.16099999999999998,0,0,0,0,0
405,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.052,0.21299999999999997,0,0,0,0,0
406,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.063,0.27599999999999997,0,0,0,0,0
407,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.071,0.347,0,0,0,0,0
408,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.077,0.424,0,0,0,0,0
409,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.08,0.504,0,0,0,0,0
